Age,Area_Suburban,Area_Urban,Children,Churn,Contacts,Contract,Email,Gender_Male,Gender_Nonbinary,Income,InternetService_Fiber Optic,InternetService_nan,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,MonthlyCharge,Multiple,Outage_sec_perweek,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Population,StreamingMovies,StreamingTV,Tenure,Yearly_equip_failure
0.23943661971830985,1,0,0.125,False,0.6666666666666666,12,0.3333333333333333,0,0,0.9312353210712825,1,0,1,0,0,0,0.3331056746039267,0,0.7598656667495345,0,0,1,0.008344818471878717,0,0,0.12587926205383385,0.0
0.8873239436619719,1,0,0.375,False,0.3333333333333333,1,0.6111111111111112,0,0,0.1501080682875468,1,0,0,1,0,0,0.5947278371838511,1,0.3305876300210979,1,0,0,0.02237242056374724,1,0,0.20088228420314366,0.5
0.5492957746478874,0,0,0.25,False,0.6666666666666666,1,0.6666666666666666,1,0,0.4527423697466041,0,1,1,0,0,0,0.1190087804039935,0,0.49442746095964446,0,1,0,0.005890460097796741,0,0,0.02286805582474822,0.0
0.19718309859154928,1,0,0.125,False,0.0,24,0.2777777777777778,1,0,0.46474206928514994,1,0,0,0,0,1,0.2733840888486321,0,0.3438738276767734,0,1,0,0.001850208620461797,0,1,0.014651844990777837,0.0
0.5915492957746479,0,1,0.5,False,0.3333333333333333,24,0.6666666666666666,1,0,0.732077486389282,0,1,0,1,0,0,0.7739900292584659,1,0.6153545514994296,0,0,0,0.15107519776464592,1,1,0.31052296726424433,0.0
0.647887323943662,0,1,0.5,True,0.3333333333333333,1,0.6666666666666666,1,0,0.29004233062031304,1,0,0,0,1,0,0.7383153961666067,0,0.6304031866838156,0,0,1,0.0,1,1,0.0939786319373578,1.0
0.4225352112676056,0,0,0.0,False,0.3333333333333333,24,0.7777777777777778,1,0,0.37906244544736617,0,0,0,0,0,0,0.1783683172699276,0,0.6851408103740603,1,0,0,0.049483640757452756,0,0,0.06229302633218815,0.5
0.30985915492957744,0,1,0.5,True,0.6666666666666666,24,0.3333333333333333,1,0,0.1782189217460433,0,1,0,0,0,0,0.5242185019666735,0,0.4929814058718466,0,1,0,0.5405818717314554,1,1,0.18385024216634335,0.5
0.647887323943662,1,0,0.5,False,1.0,24,0.6111111111111112,0,0,0.5770905579988038,1,0,0,0,0,0,0.42803854166863425,1,0.7665097949763635,0,1,0,0.39534049502520435,0,1,0.18636514521979947,0.5
0.04225352112676056,1,0,0.0,True,0.0,1,0.5555555555555556,1,0,0.3669742084243538,0,0,0,0,0,1,0.5715994141997967,0,0.3335620700342589,1,0,0,0.35255914059697546,1,1,0.0405392785318052,0.0
0.7605633802816901,0,0,0.25,False,0.6666666666666666,24,0.5555555555555556,0,0,0.1756310398028145,0,1,0,1,0,0,0.2381062936163682,0,0.8479404492048144,0,0,1,0.31900994959125495,0,0,0.05474459855692952,0.0
0.07042253521126761,0,1,0.625,False,0.3333333333333333,12,0.4444444444444444,0,0,0.3406496290360257,0,1,0,0,0,0,0.38055332913388473,1,0.4001126777792248,0,1,0,0.01916287499764004,0,1,0.06772037664047259,0.0
0.2676056338028169,0,0,0.375,False,0.0,12,0.4444444444444444,0,0,0.25414996212293645,1,0,0,0,0,1,0.3804918537120567,0,0.44455664097466,0,0,0,0.014235278569675458,1,0,0.009469142229356955,0.0
0.08450704225352113,0,0,0.375,True,0.0,1,0.7222222222222222,1,0,0.3792783313683941,1,0,0,0,1,0,0.5352118546232688,1,0.44739512515266616,0,1,0,0.0482753412502124,1,0,0.13454128814735453,0.5
0.30985915492957744,0,1,0.375,False,0.6666666666666666,1,0.5,0,0,0.9904570337290621,1,0,0,1,0,0,0.21403135086651442,0,0.7911211929744585,0,1,0,0.0024165990144807145,0,0,0.12792329880693315,1.0
0.19718309859154928,0,1,0.25,False,0.0,12,0.16666666666666666,1,0,0.6571522156646986,0,1,0,0,1,0,0.571821407985655,0,0.4459685414764634,1,0,0,0.01008174901353673,1,1,0.16172714843538716,0.5
0.5774647887323944,1,0,0.375,True,0.6666666666666666,24,0.9444444444444444,1,0,0.42318766801402663,1,0,0,0,0,1,0.7858295646194157,0,0.5819608086865857,0,0,1,0.018030094209602204,1,1,0.12040687009311864,0.0
0.36619718309859156,1,0,0.125,False,0.6666666666666666,12,0.7777777777777778,0,0,0.1735861877643137,1,0,0,1,0,0,0.3804918537120567,0,0.45581812367968394,1,0,0,0.029131345932372987,1,0,0.07469337331276302,0.0
0.5915492957746479,0,1,0.125,False,0.3333333333333333,1,0.5555555555555556,1,0,0.30553186245754343,0,1,0,0,0,1,0.2616846085911848,1,0.39118816413953994,0,0,1,0.002397719334680084,0,0,0.0871978930637916,0.0
0.5352112676056338,1,0,0.5,True,0.3333333333333333,1,0.5,0,0,0.2271237130631924,0,1,0,1,0,0,0.4527238947732803,0,0.5064546521718554,0,1,0,0.021560594332320125,1,1,0.19935650284890977,0.5
0.07042253521126761,0,1,0.375,True,0.3333333333333333,1,0.3888888888888889,1,0,0.17960398759893054,0,0,1,0,0,0,0.6667378844592166,1,0.5352035151878919,0,0,1,0.018407687805614817,1,1,0.3036503295706961,1.0
0.08450704225352113,0,0,0.0,False,0.3333333333333333,24,0.6666666666666666,0,0,0.1098552084661564,1,0,1,0,0,0,0.3924704783448676,0,0.6271039322787334,0,1,0,0.002057885098268733,1,0,0.022739400186854768,0.0
0.9436619718309859,0,0,0.0,False,0.6666666666666666,12,0.5,0,0,0.12197109829253641,0,1,0,1,0,0,0.1546544575777935,1,0.6932030209182459,0,1,0,0.32829875205316517,0,0,0.08897273493251052,0.0
0.5211267605633803,1,0,0.25,True,0.6666666666666666,1,0.3888888888888889,0,0,0.4603382390646302,1,0,0,0,0,0,0.7738509399866047,0,0.2607733988278264,0,1,0,0.42534030622840635,1,1,0.03471905930706203,0.5
0.4788732394366197,0,0,0.5,True,1.0,1,0.3888888888888889,0,0,0.3856011206015568,0,1,0,0,1,0,0.16646050760333359,0,0.47678700897625753,0,1,0,0.01657635886495365,1,0,0.23771999353862494,0.0
0.38028169014084506,1,0,0.375,False,0.0,24,0.6111111111111112,0,0,0.44488396050888596,1,0,0,1,0,0,0.4876945793327188,1,0.6759356600075428,1,0,0,0.20469348839843676,0,0,0.0928816093308837,0.0
0.08450704225352113,0,1,0.375,True,0.3333333333333333,12,0.4444444444444444,1,0,0.24786274959586074,0,0,1,0,0,0,0.8333495661244,1,0.4568551471982671,0,1,0,0.010572620688353126,1,1,0.16489709733373062,0.0
0.19718309859154928,0,0,0.25,True,1.0,1,0.4444444444444444,0,0,0.4461183913539548,1,0,0,0,1,0,0.42800602216486566,0,0.5119642553589459,0,1,0,0.4205071081994449,1,0,0.04033618497100382,0.0
0.0,0,0,1.0,False,0.0,24,0.5555555555555556,0,0,0.1247879648531252,0,0,0,0,0,0,0.23779866910207859,0,0.364111250598212,0,0,1,0.050087790511072934,1,0,0.07941095811859272,0.0
0.7746478873239436,0,0,0.0,False,0.3333333333333333,12,0.6111111111111112,0,0,0.3820302704403741,1,0,0,1,0,0,0.8214096937020056,1,0.4957889859983665,0,0,1,0.00843921687088187,1,1,0.04037930555035951,0.0
0.971830985915493,1,0,0.375,True,0.3333333333333333,12,0.6111111111111112,0,0,0.09069254343774315,0,1,0,0,1,0,0.785968653891277,1,0.5203854252802885,0,1,0,0.11873430626616573,1,1,0.01807358661363997,0.0
0.6197183098591549,0,0,0.5,False,0.3333333333333333,24,0.6111111111111112,1,0,0.19298527617590516,0,0,0,1,0,0,0.2497228693598186,0,0.674713933535868,0,0,0,0.022731134479959218,0,1,0.11728604475950254,0.0
0.9014084507042254,0,0,0.125,True,0.3333333333333333,1,0.5555555555555556,0,1,0.08150979131593626,0,0,1,0,0,0,0.6787165090920274,1,0.39295021662135304,0,1,0,0.04670832782676006,1,1,0.22547175433094685,0.5
0.7464788732394366,0,0,0.375,False,0.0,1,0.4444444444444444,1,0,0.27941645792977693,0,1,0,0,1,0,0.40459931596567905,1,0.6976991465603248,0,0,1,0.00649460985141692,0,1,0.050028009804635246,0.0
0.7464788732394366,1,0,0.125,False,0.0,12,0.5555555555555556,1,0,0.7852247190511563,0,0,0,0,0,0,0.22582004446926768,0,0.6164213798955822,0,1,0,0.39507617950799556,1,0,0.007290563623134382,0.0
0.5211267605633803,0,1,0.0,True,0.6666666666666666,1,0.6666666666666666,0,0,0.31855819253514994,0,1,0,0,0,1,0.3450177853138867,1,0.4008326573081483,0,1,0,0.03398342364113505,0,1,0.02793961383536588,0.0
0.6056338028169014,1,0,0.25,False,0.6666666666666666,24,0.5,1,0,0.33530285439189994,0,0,0,0,0,0,0.28540157512106007,0,0.23617758342579237,0,0,0,0.0007740668718258538,1,0,0.12417942467562411,0.0
0.323943661971831,0,1,0.375,True,0.3333333333333333,1,0.16666666666666666,0,0,0.14181683607782017,0,0,0,0,0,1,0.2377442447270077,0,0.7613408707571847,1,0,0,0.01719938829837446,0,1,0.020986323568288195,0.0
0.5070422535211268,1,0,0.5,False,0.3333333333333333,24,0.3888888888888889,0,0,0.2429748336041071,0,0,0,0,0,0,0.30930440001161097,0,0.5452475583858843,1,0,0,0.07200709875960504,0,1,0.04855719874824662,0.0
0.49295774647887325,1,0,0.0,True,0.3333333333333333,1,0.5,0,0,0.06717876639873903,0,0,1,0,0,0,0.3331115076561023,1,0.5426682044446542,0,1,0,0.36277304736911664,0,0,0.0400314356349456,0.5
0.43661971830985913,1,0,0.375,False,0.0,1,0.6111111111111112,0,0,0.37060602412278554,1,0,1,0,0,0,0.3804918537120567,0,0.2967672326558624,1,0,0,0.06477618139596353,1,0,0.037799631958542634,1.0
0.7183098591549296,0,1,0.25,True,0.6666666666666666,1,0.05555555555555555,1,0,0.07081300778167675,0,0,0,0,0,1,0.4995720105016444,1,0.6295834998876711,0,0,0,0.0011705401476390961,1,0,0.28348918395785033,0.0
0.5774647887323944,0,0,0.125,False,0.3333333333333333,12,0.4444444444444444,0,0,0.40229726876818805,1,0,0,1,0,0,0.22600997549932533,0,0.28683369023683036,0,0,1,0.00024543583740819754,0,0,0.3160320004277534,0.0
0.0,0,1,0.125,True,0.0,1,0.5555555555555556,0,0,0.006828463596499349,0,0,0,0,0,1,0.2497228693598186,0,0.613447970156776,0,0,0,0.014027602091868522,0,1,0.05056531432944584,0.0
0.2535211267605634,0,1,0.25,True,0.3333333333333333,1,0.3888888888888889,0,1,0.46067063869809305,1,0,0,0,1,0,0.5350686926820254,1,0.8892744068510111,0,1,0,0.015462457756716445,0,1,0.09973794316592957,0.0
0.5211267605633803,0,0,0.125,False,0.6666666666666666,12,0.6111111111111112,1,0,0.05929674716516315,0,1,0,1,0,0,0.2855580208157083,0,0.41325923437677015,0,1,0,0.1707667037967036,1,0,0.07157519040716805,0.0
0.056338028169014086,0,0,0.125,False,0.3333333333333333,12,0.6666666666666666,0,0,0.1050264791763475,1,0,0,0,1,0,0.6541662058944001,1,0.5561974105737334,1,0,0,0.29291823210678347,0,1,0.03226870098471176,0.5
0.5352112676056338,0,1,0.375,False,0.3333333333333333,12,0.6666666666666666,1,0,0.5384730946713129,0,0,0,0,0,1,0.28525841317981665,0,0.6080737438790927,0,1,0,0.0,0,1,0.019002046519984963,0.0
1.0,0,1,0.125,True,0.3333333333333333,1,0.6111111111111112,0,0,0.30627347506715713,0,1,0,0,1,0,0.28548040696567484,0,0.43512414035089303,0,1,0,0.22961466573526912,0,1,0.0658644949974488,0.0
0.9014084507042254,1,0,0.125,False,0.0,1,0.4444444444444444,1,0,0.48353764739166544,1,0,0,0,0,0,0.33304012651271664,0,0.423138384149396,0,0,1,0.030094209602205147,0,0,0.22484275132653136,0.5
0.23943661971830985,0,0,0.875,True,0.6666666666666666,1,0.3888888888888889,1,0,0.39441476439771106,1,0,0,0,0,0,0.32097587115147436,0,0.6866767956553066,1,0,0,0.003700417240923594,1,0,0.04984807511534468,0.0
0.028169014084507043,1,0,0.0,True,0.0,1,0.5,1,0,0.18882902748729083,0,0,1,0,0,0,0.332850195482659,0,0.6566605105096117,1,0,0,0.03286952253289784,1,0,0.1315503471721399,0.0
0.29577464788732394,0,1,0.125,True,0.0,1,0.6111111111111112,0,0,0.20230241121934064,0,0,0,0,1,0,0.23779866910207859,0,0.42413308820149215,1,0,0,0.02048445258368418,1,0,0.051659227779473064,0.0
0.6619718309859155,1,0,0.25,False,0.3333333333333333,1,0.5555555555555556,1,0,0.010067318404970129,0,0,0,0,1,0,0.27359552509552,1,0.534956983518434,0,0,0,0.009987350614533578,0,0,0.1470486664990661,0.0
0.14084507042253522,0,0,0.375,True,0.6666666666666666,1,0.9444444444444444,0,0,0.19919785847634833,1,0,0,0,0,0,0.5946502233338178,1,0.44949285568015335,0,1,0,0.8738648592519871,0,1,0.22232429347443938,0.5
0.9577464788732394,0,0,0.125,True,1.0,1,0.3888888888888889,1,0,0.2342125334633285,0,0,0,0,0,0,0.9048441733177933,1,0.3544352566627288,0,0,0,0.013687767855457172,1,1,0.13060549135748828,0.0
0.1267605633802817,1,0,0.625,False,0.3333333333333333,1,0.7777777777777778,1,0,0.1044186834953111,1,0,1,0,0,0,0.42800602216486566,0,0.4828448712238946,1,0,0,0.11879094530556762,1,0,0.21100395108466366,0.0
0.6619718309859155,1,0,0.0,True,0.0,12,0.5555555555555556,0,0,0.1638854711443401,1,0,0,0,0,1,0.8689238621548145,1,0.4696356063110643,0,0,1,0.003926973398531161,1,1,0.030871088355191284,1.0
0.6056338028169014,0,1,0.625,True,0.3333333333333333,1,0.7222222222222222,1,0,0.3552030083662667,0,0,0,1,0,0,0.34491755768164223,0,0.33595029218497113,1,0,0,0.04840749900881681,1,0,0.01763045648983939,0.0
0.29577464788732394,1,0,0.5,True,0.6666666666666666,1,0.5,0,0,0.7743096239113629,0,1,1,0,0,0,0.1903633324938845,0,0.5579076163044375,0,1,0,0.013819925614061585,0,1,0.01282686530512024,0.0
0.5211267605633803,0,0,0.0,True,1.0,12,0.7777777777777778,1,0,0.18472638642625763,0,0,0,0,1,0,0.7858353976715913,1,0.6854670249519199,1,0,0,0.02393943398719958,1,1,0.18342042423310895,0.0
0.9577464788732394,0,1,1.0,False,0.0,1,0.2777777777777778,0,0,0.29879638343377146,1,0,0,0,0,0,0.6422420056366601,1,0.4943889474033167,1,0,0,0.04293239186663394,1,0,0.28109181617940043,0.5
0.23943661971830985,1,0,0.0,False,0.0,24,0.7222222222222222,0,0,0.18946690165620078,0,0,0,0,0,0,0.22582004446926768,0,0.30109485255889024,0,0,1,0.023297524873978136,1,0,0.2180272784629545,0.5
0.07042253521126761,0,1,0.0,True,0.0,1,0.2222222222222222,0,0,0.6242119860671915,0,1,0,0,0,1,0.27349065861672484,0,0.5834621866213541,0,0,0,0.027016821794702363,1,0,0.09837492931814576,0.0
0.8028169014084507,0,1,0.0,False,0.3333333333333333,24,0.5,0,0,0.5145493769508063,1,0,0,0,0,0,0.21403135086651442,0,0.11848998222956046,1,0,0,0.012800422904827535,0,0,0.06588274526913307,0.0
0.08450704225352113,0,1,0.125,True,0.3333333333333333,1,0.7222222222222222,0,0,0.8037602637786359,0,1,0,1,0,0,0.237966238512866,0,0.27950436546496416,0,1,0,0.0003775935960126116,0,1,0.14067567162128908,0.0
0.22535211267605634,1,0,0.0,False,0.3333333333333333,1,0.3333333333333333,1,0,0.396602408397461,1,0,0,1,0,0,0.3924816020610068,0,0.3044745330275699,0,1,0,0.09983574678573451,0,1,0.007678042984821741,0.5
0.4507042253521127,0,0,0.5,True,0.0,1,0.3333333333333333,1,0,0.23341124901486887,0,1,0,0,0,0,0.4876610939973092,1,0.44631781182445257,1,0,0,0.0006230294334208092,1,0,0.09628631075315248,0.5
0.39436619718309857,0,0,0.5,False,0.6666666666666666,12,0.5555555555555556,0,0,0.5297331108279888,0,1,0,0,0,1,0.22614906477118674,1,0.6296888608722436,0,0,0,0.05120169161931014,0,0,0.08937041782131537,0.0
0.39436619718309857,1,0,0.125,False,0.0,24,0.6111111111111112,0,0,0.20034181128934592,0,1,1,0,0,0,0.5116294669790702,1,0.7635987229635577,0,1,0,0.06294485245530236,0,1,0.06211048773916328,0.0
0.08450704225352113,0,0,0.0,False,0.6666666666666666,1,0.16666666666666666,0,0,0.3155431475504265,1,0,0,1,0,0,0.3807299764105376,1,0.20742675953951148,0,0,0,0.0036437782015217024,0,0,0.12113896180723334,0.0
0.19718309859154928,0,1,0.5,True,0.3333333333333333,1,0.5555555555555556,0,0,0.41922660607198964,0,1,0,1,0,0,0.4877266420885193,1,0.47887264011940184,1,0,0,0.09273698718069742,1,0,0.054066824608260816,0.0
0.5492957746478874,0,0,0.125,False,0.0,12,0.6111111111111112,1,0,0.38136159007823883,1,0,0,0,1,0,0.15451536830593213,0,0.4378234103092043,0,0,1,0.030415164158815868,0,0,0.17241857754641735,0.5
0.4507042253521127,0,0,0.375,True,0.0,1,0.5555555555555556,0,0,0.0990571930318493,1,0,0,0,1,0,0.2733840888486321,0,0.6897214430233941,0,0,1,0.46406252949949967,0,1,0.03275924974465512,0.0
0.43661971830985913,1,0,0.0,False,0.0,24,0.6666666666666666,0,0,0.3589308811711334,1,0,1,0,0,0,0.3211484457587452,1,0.5115433355091288,0,1,0,0.017973455170200315,0,0,0.011889396955603796,0.5
0.7183098591549296,0,1,0.25,False,0.3333333333333333,12,0.6111111111111112,0,0,0.42655702464891654,0,1,1,0,0,0,0.21417044013837583,1,0.3536142808235463,0,0,0,0.1393320369286537,0,0,0.1137139547897563,0.5
0.8309859154929577,1,0,0.375,False,0.0,1,0.7222222222222222,1,0,0.6041400936298048,0,1,0,1,0,0,0.19042888058509458,0,0.5697773431583356,1,0,0,0.05675231748069553,0,1,0.07859850510836269,0.0
0.11267605633802817,0,0,0.375,False,0.3333333333333333,12,0.5,0,0,0.496658417452703,0,0,0,0,0,1,0.28525841317981665,0,0.15758040720093044,1,0,0,0.5967300394585308,0,1,0.12834535286387438,0.0
0.16901408450704225,0,1,0.375,True,0.0,12,0.2777777777777778,1,0,0.4326218019067982,1,0,1,0,0,0,0.7738509399866047,0,0.503875867499139,0,0,1,0.0962486076236147,1,1,0.016568526592941932,0.5
0.8450704225352113,0,1,0.125,True,0.3333333333333333,1,0.5555555555555556,0,0,0.21739930559121087,0,0,0,0,0,1,0.225971223288909,0,0.31269316540062786,0,0,0,0.013366813298846451,0,0,0.1867907329468829,0.0
0.7746478873239436,0,0,0.125,True,1.0,1,0.6666666666666666,0,0,0.09133163044890606,0,1,0,0,0,0,0.392609567616729,1,0.6420788517086019,0,0,1,0.004776558989559537,1,0,0.25465858255753265,0.0
0.29577464788732394,0,1,0.0,False,0.0,12,0.5555555555555556,0,0,0.2716486075802802,1,0,0,0,0,0,0.2615455193193234,0,0.3085352189712798,0,0,1,0.16349802707346084,0,0,0.07322002379462789,0.0
0.29577464788732394,0,1,0.0,False,0.3333333333333333,1,0.5555555555555556,1,0,0.10815270136759284,1,0,1,0,0,0,0.22600997549932533,0,0.6180367679689776,0,1,0,0.25827401967262636,0,0,0.03308754542062718,0.0
0.2676056338028169,0,1,1.0,False,0.0,1,0.2222222222222222,1,0,0.13670009718100692,0,0,0,0,0,0,0.3806256761089111,1,0.46098785554856647,0,1,0,0.023845035588196423,0,0,0.0383058638781863,0.0
0.22535211267605634,0,1,0.0,False,0.0,24,0.6111111111111112,0,0,0.5761404173778302,0,1,1,0,0,0,0.345050813901328,0,0.7161506424545323,0,1,0,0.050748579304095,1,0,0.11023981923531305,0.5
0.1267605633802817,0,1,0.5,False,0.6666666666666666,12,0.3888888888888889,1,0,0.27238140686952234,0,0,0,1,0,0,0.2377442447270077,0,0.8249099861105259,0,1,0,0.10085524949496856,0,1,0.035241482583022024,0.0
0.08450704225352113,0,0,0.0,True,0.3333333333333333,1,0.3333333333333333,0,0,0.11077551316770705,1,0,0,1,0,0,0.6072392583214211,0,0.3178651180379392,1,0,0,0.0032095455661071987,1,1,0.07586066741587366,0.0
0.5633802816901409,1,0,0.0,False,0.0,24,0.5555555555555556,0,1,0.7819538452072071,0,1,0,0,0,1,0.16654613833176493,0,0.576008626338134,0,1,0,0.28459229331470537,0,0,0.04221864345604912,0.5
0.8028169014084507,1,0,0.125,True,0.3333333333333333,1,0.1111111111111111,0,0,0.15644201566943677,1,0,0,1,0,0,0.6787994136060244,0,0.39012169001138197,0,1,0,0.20191817546774407,1,1,0.02384957077324202,0.0
0.5492957746478874,0,0,0.0,True,0.0,1,0.7777777777777778,1,0,0.15286542472159004,1,0,0,0,0,1,0.3448786960420253,0,0.7878833337267762,0,1,0,0.24647421979723225,0,1,0.027180455027747633,0.0
0.8450704225352113,0,1,1.0,True,0.3333333333333333,1,0.5,0,0,0.30681836466333967,1,0,0,0,0,1,0.7017579881972424,1,0.5509223782050581,0,1,0,0.41588158664829045,1,0,0.0036190757816528508,0.5
0.7887323943661971,1,0,0.875,False,0.0,1,0.6111111111111112,0,0,0.37677001187695985,0,0,0,0,0,1,0.3567530203732099,0,0.3606901982014504,0,0,0,0.006022617856401156,0,1,0.233527265673173,0.0
0.4647887323943662,1,0,0.375,False,0.0,1,0.5555555555555556,0,0,0.7326211631432117,0,1,0,0,0,1,0.39262069133286803,1,0.08997242752471998,0,0,1,0.10955878188305926,0,1,0.17232089319552074,0.0
0.9295774647887324,0,0,0.0,True,0.3333333333333333,12,0.6111111111111112,1,0,0.17351891544734918,0,0,1,0,0,0,0.678695113304398,0,0.5262978520166167,0,1,0,0.028376158740347764,1,1,0.01942206019829007,0.0
0.5915492957746479,0,0,0.5,True,0.3333333333333333,1,0.2222222222222222,0,0,0.7171052722010168,1,0,0,0,0,0,0.6787994136060244,0,0.2612978577205969,1,0,0,0.04432948817188061,1,1,0.13240112822775776,0.0
0.028169014084507043,0,1,0.0,False,0.3333333333333333,12,0.5555555555555556,0,0,0.8772832462903399,0,1,0,0,0,1,0.5242840500578836,0,0.2842721795879512,0,1,0,0.09991126550493704,1,1,0.21644832302863828,0.5
0.7464788732394366,1,0,0.5,True,0.6666666666666666,1,0.6666666666666666,1,0,0.17654819111450742,0,1,0,0,0,1,0.3330721892685171,0,0.7973438411189651,0,0,0,0.16119470613778392,1,0,0.1608168799649143,0.5
0.5352112676056338,1,0,0.25,True,0.3333333333333333,1,0.5555555555555556,0,0,0.3383766009416669,0,0,0,0,0,1,0.5716649622910067,0,0.43514526806278264,0,0,0,0.1711254177129156,1,1,0.03933541668263042,0.0
0.23943661971830985,1,0,0.125,True,0.0,24,0.3333333333333333,0,0,0.11809129678144817,0,0,0,1,0,0,0.5716649622910067,0,0.7166519923776753,1,0,0,0.12171729567466535,1,1,0.039156155457033555,0.0
0.2112676056338028,1,0,0.0,True,0.3333333333333333,1,0.6666666666666666,0,0,0.06904622004370597,1,0,0,0,0,1,0.654220630269471,1,0.520148766014489,0,1,0,0.02949005984858497,1,0,0.08661650572576546,0.0
0.9859154929577465,0,1,0.0,True,0.0,1,0.4444444444444444,0,0,0.17358287266215558,0,0,0,0,1,0,0.23780979281821776,0,0.44215783026016814,0,0,1,0.02490229765703174,0,1,0.26940360938902935,0.0
0.8028169014084507,1,0,0.375,False,0.3333333333333333,12,0.5555555555555556,0,0,0.09924114077354916,0,1,0,0,0,0,0.0595815354095837,0,0.4601024284046013,0,0,0,0.12150961919685842,0,0,0.09602842181026229,0.0
0.22535211267605634,0,0,0.0,False,0.3333333333333333,24,0.6111111111111112,0,0,0.39655834179560323,0,0,0,1,0,0,0.40435592639219126,0,0.2892621641894639,0,0,1,0.011346687560178979,0,1,0.03035866475864161,0.0
1.0,0,1,0.0,False,0.3333333333333333,12,0.3333333333333333,1,0,0.17354487027156268,1,0,0,0,0,1,0.4875545242292166,1,0.5697084080168819,0,0,1,0.09556893915079201,0,1,0.18839786181897514,0.5
0.8169014084507042,1,0,0.125,False,1.0,24,0.8333333333333334,0,0,0.5680891662218904,1,0,0,0,0,0,0.7142694093348123,0,0.44622820602369667,1,0,0,0.017388185096380765,1,1,0.09173008192953744,0.0
0.7183098591549296,0,1,0.125,False,0.3333333333333333,12,0.3888888888888889,0,0,0.4444938295841819,1,0,0,0,1,0,0.2140968989577245,0,0.852373122303387,0,0,0,0.001491494704249816,0,0,0.1470101450293613,0.0
0.9859154929577465,1,0,0.125,True,0.3333333333333333,1,0.5555555555555556,0,0,0.129033559587708,0,0,0,0,0,0,0.487504648302661,1,0.8132907645106713,1,0,0,0.003152906526705307,1,0,0.09026740001884098,0.5
0.647887323943662,0,0,0.375,False,0.0,1,0.6111111111111112,0,0,0.3886375924660827,0,0,0,0,0,0,0.332850195482659,0,0.6962390699598249,0,0,0,0.18747522042026168,1,0,0.14536021151932238,0.0
0.6619718309859155,0,0,0.375,True,0.3333333333333333,1,0.2777777777777778,1,0,0.5034731355036687,0,1,0,0,0,1,0.2735231781204935,1,0.6555252863087421,0,0,1,0.01878528140162743,0,1,0.04612154192760825,0.0
0.7183098591549296,0,0,0.125,False,0.0,1,0.3888888888888889,1,0,0.24007525120186604,0,0,0,0,0,1,0.2854872058494913,0,0.549961417374685,0,0,1,0.0024543583740819757,0,0,0.1615647041244623,0.5
0.8873239436619719,0,0,0.5,False,0.0,12,0.4444444444444444,1,0,0.19818303293521652,0,1,0,0,1,0,0.11886872530049129,0,0.5180347806119343,0,1,0,0.07049672437555458,0,1,0.024499156001190858,0.0
0.8591549295774648,0,1,0.125,False,0.6666666666666666,24,0.5555555555555556,0,0,0.5563372099275504,0,0,0,1,0,0,0.4163345510250021,0,0.4260172019051971,0,1,0,0.06570128570619442,0,1,0.09301937999815647,0.0
0.647887323943662,0,1,0.5,False,0.6666666666666666,12,0.4444444444444444,0,0,0.6210089505332584,1,0,0,1,0,0,0.30916982112593433,1,0.636802594396071,0,0,0,0.4734457303604131,0,0,0.19155316247349646,0.5
0.5633802816901409,0,0,0.0,False,0.0,1,0.3888888888888889,0,0,0.3114845730912511,0,1,0,0,0,0,0.3330391606810758,1,0.9678135062795175,0,0,0,0.07468801329129458,0,1,0.40403018706773924,0.5
0.8309859154929577,1,0,0.125,True,0.0,24,0.4444444444444444,0,0,0.08847279954636465,0,0,0,1,0,0,0.5114074731932119,1,0.6967097505417934,1,0,0,0.0034361017237147656,0,1,0.06327649789188342,0.5
0.014084507042253521,0,1,0.25,True,0.3333333333333333,1,0.4444444444444444,0,0,0.19849044801826832,1,0,0,0,0,1,0.7263367715337957,0,0.4732047999388263,0,1,0,0.3967187116506504,1,1,0.055642751653318716,0.0
0.5915492957746479,0,1,0.0,True,0.0,1,0.4444444444444444,1,0,0.07776922409548852,1,0,0,0,0,1,0.6422420056366601,1,0.713574628447816,0,0,1,0.01200747635320105,1,0,0.17336247624030457,0.0
0.16901408450704225,1,0,0.25,False,0.3333333333333333,24,0.7222222222222222,1,0,0.3447902724876518,1,0,0,0,0,0,0.5946502233338178,1,0.506457512068436,0,0,0,0.013838805293862217,0,1,0.023255528777459157,0.0
0.7464788732394366,1,0,0.5,False,0.6666666666666666,1,0.4444444444444444,0,0,0.316013164351526,1,0,1,0,0,0,0.428267334338309,1,0.33646693086448504,0,0,0,0.02207034568693715,0,0,0.23970566641973565,0.0
0.18309859154929578,0,1,0.125,True,0.3333333333333333,12,0.6666666666666666,1,0,0.203984380855754,1,0,1,0,0,0,0.7857640165282056,0,0.2226506183961605,0,0,0,0.009817433496327903,1,1,0.15092361266366416,0.0
0.7887323943661971,1,0,0.875,False,0.6666666666666666,24,0.1111111111111111,0,0,0.3903302351143221,1,0,0,0,1,0,0.166493992938743,0,0.28897147270103335,0,0,1,0.14805444899654502,0,0,0.07348718703348286,0.5
